OBJECTID,COMPLEX_NAME,ORGANIZATION_NAME,UNIT_NAME,UNIT_TYPE,INTEREST_TYPE1,INTEREST_TYPE2,ACRES,SHAPE.AREA,SHAPE.LEN
5050,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,76.14240567,3.625314725205e-05,0.0248052988812997
5051,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,158.28090321,7.53605036698715e-05,0.0354062104996432
5051,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,158.28090321,7.53605036698715e-05,0.0354062104996432
5052,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,114.33456639,5.4481613114064505e-05,0.0321899606095084
5052,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,114.33456639,5.4481613114064505e-05,0.0321899606095084
5053,AUDUBON COMPLEX,LAKE PATRICIA NATIONAL WILDLIFE REFUGE,Lake Patricia National Wildlife Refuge,NWR,Easement, ,154.26542949,7.313043526835e-05,0.0346773225212265
5053,AUDUBON COMPLEX,LAKE PATRICIA NATIONAL WILDLIFE REFUGE,Lake Patricia National Wildlife Refuge,NWR,Easement, ,154.26542949,7.313043526835e-05,0.0346773225212265
5054,AUDUBON COMPLEX,LAKE PATRICIA NATIONAL WILDLIFE REFUGE,Lake Patricia National Wildlife Refuge,NWR,Easement, ,160.24684539,7.59559850178005e-05,0.0354672245726583
5054,AUDUBON COMPLEX,LAKE PATRICIA NATIONAL WILDLIFE REFUGE,Lake Patricia National Wildlife Refuge,NWR,Easement, ,160.24684539,7.59559850178005e-05,0.0354672245726583
5055,AUDUBON COMPLEX,LAKE PATRICIA NATIONAL WILDLIFE REFUGE,Lake Patricia National Wildlife Refuge,NWR,Easement, ,160.34078325,7.60104773609e-05,0.035479621881839986
5055,AUDUBON COMPLEX,LAKE PATRICIA NATIONAL WILDLIFE REFUGE,Lake Patricia National Wildlife Refuge,NWR,Easement, ,160.34078325,7.60104773609e-05,0.035479621881839986
5056,AUDUBON COMPLEX,LAKE PATRICIA NATIONAL WILDLIFE REFUGE,Lake Patricia National Wildlife Refuge,NWR,Easement, ,316.20454343,0.00014990347501365504,0.0560017944662845
5056,AUDUBON COMPLEX,LAKE PATRICIA NATIONAL WILDLIFE REFUGE,Lake Patricia National Wildlife Refuge,NWR,Easement, ,316.20454343,0.00014990347501365504,0.0560017944662845
5057,AUDUBON COMPLEX,LAKE PATRICIA NATIONAL WILDLIFE REFUGE,Lake Patricia National Wildlife Refuge,NWR,Easement, ,10.15615575,4.8139150934644995e-06,0.0438545324390952
5057,AUDUBON COMPLEX,LAKE PATRICIA NATIONAL WILDLIFE REFUGE,Lake Patricia National Wildlife Refuge,NWR,Easement, ,10.15615575,4.8139150934644995e-06,0.0438545324390952
5058,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,529.87673561,0.0002623774666857,0.0888002359852628
5058,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,529.87673561,0.0002623774666857,0.0888002359852628
5059,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,200.79048697,9.94119669958525e-05,0.0436657494079981
5059,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,200.79048697,9.94119669958525e-05,0.0436657494079981
5060,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,154.39405224,7.6440537429136e-05,0.0428292876146704
5060,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,154.39405224,7.6440537429136e-05,0.0428292876146704
5061,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,179.31990773,8.87827384730465e-05,0.0633962050728175
5061,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,179.31990773,8.87827384730465e-05,0.0633962050728175
5062,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,164.97030342,8.168511536331801e-05,0.0398317379734775
5062,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,164.97030342,8.168511536331801e-05,0.0398317379734775
5063,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,201.38470461,9.9708027195413e-05,0.08312267915947799
5063,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,201.38470461,9.9708027195413e-05,0.08312267915947799
5064,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,93.6731993,4.63852853487935e-05,0.0484386013005143
5064,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,93.6731993,4.63852853487935e-05,0.0484386013005143
5065,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,309.25512695,0.00015315675283802,0.0711299797011475
5065,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,309.25512695,0.00015315675283802,0.0711299797011475
5066,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,33.99470684,1.6834684951642e-05,0.0208290747151927
5066,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,33.99470684,1.6834684951642e-05,0.0208290747151927
5067,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,28.06122876,1.3895420027348999e-05,0.0160615333774416
5067,SOURIS RIVER BASIN COMPLEX,LORDS LAKE NATIONAL WILDLIFE REFUGE,Lords Lake National Wildlife Refuge,NWR,Easement, ,28.06122876,1.3895420027348999e-05,0.0160615333774416
5068,DEVILS LAKE WMD,PLEASANT LAKE NATIONAL WILDLIFE REFUGE,Pleasant Lake National Wildlife Refuge,NWR,Easement,17B,24.58642702,1.2069643736713499e-05,0.0157178005788052
5068,DEVILS LAKE WMD,PLEASANT LAKE NATIONAL WILDLIFE REFUGE,Pleasant Lake National Wildlife Refuge,NWR,Easement,17B,24.58642702,1.2069643736713499e-05,0.0157178005788052
5069,DEVILS LAKE WMD,PLEASANT LAKE NATIONAL WILDLIFE REFUGE,Pleasant Lake National Wildlife Refuge,NWR,Easement,17B,13.018912599999998,6.3913579676625e-06,0.0132356792897781
5069,DEVILS LAKE WMD,PLEASANT LAKE NATIONAL WILDLIFE REFUGE,Pleasant Lake National Wildlife Refuge,NWR,Easement,17B,13.018912599999998,6.3913579676625e-06,0.0132356792897781
5070,AUDUBON COMPLEX,PRETTY ROCK NATIONAL WILDLIFE REFUGE,Pretty Rock National Wildlife Refuge,NWR,Easement,17B,633.23150312,0.000298989652874737,0.0702899150249093
5070,AUDUBON COMPLEX,PRETTY ROCK NATIONAL WILDLIFE REFUGE,Pretty Rock National Wildlife Refuge,NWR,Easement,17B,633.23150312,0.000298989652874737,0.0702899150249093
5071,AUDUBON COMPLEX,PRETTY ROCK NATIONAL WILDLIFE REFUGE,Pretty Rock National Wildlife Refuge,NWR,Easement, ,153.33368673,7.238577133537e-05,0.0343851973479365
5071,AUDUBON COMPLEX,PRETTY ROCK NATIONAL WILDLIFE REFUGE,Pretty Rock National Wildlife Refuge,NWR,Easement, ,153.33368673,7.238577133537e-05,0.0343851973479365
5072,DEVILS LAKE WMD,ROSE LAKE NATIONAL WILDLIFE REFUGE,Rose Lake National Wildlife Refuge,NWR,Easement, ,766.38481436,0.000373672997987713,0.108203941045178
5072,DEVILS LAKE WMD,ROSE LAKE NATIONAL WILDLIFE REFUGE,Rose Lake National Wildlife Refuge,NWR,Easement, ,766.38481436,0.000373672997987713,0.108203941045178
5073,SOURIS RIVER BASIN COMPLEX,SCHOOL SECTION LAKE NATIONAL WILDLIFE REFUGE,School Section Lake National Wildlife Refuge,NWR,Easement, ,314.66094292,0.00015631432340010502,0.0782133279697289
5073,SOURIS RIVER BASIN COMPLEX,SCHOOL SECTION LAKE NATIONAL WILDLIFE REFUGE,School Section Lake National Wildlife Refuge,NWR,Easement, ,314.66094292,0.00015631432340010502,0.0782133279697289
5074,SOURIS RIVER BASIN COMPLEX,SCHOOL SECTION LAKE NATIONAL WILDLIFE REFUGE,School Section Lake National Wildlife Refuge,NWR,Easement, ,37.57793316,1.86702369248885e-05,0.0189346736220903
5074,SOURIS RIVER BASIN COMPLEX,SCHOOL SECTION LAKE NATIONAL WILDLIFE REFUGE,School Section Lake National Wildlife Refuge,NWR,Easement, ,37.57793316,1.86702369248885e-05,0.0189346736220903
5075,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,154.15314222,7.4750717552213e-05,0.0441135714756969
5075,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,154.15314222,7.4750717552213e-05,0.0441135714756969
5076,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,281.99945811,0.00013670204096429098,0.0801017171838395
5076,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,281.99945811,0.00013670204096429098,0.0801017171838395
5077,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,150.15949413,7.2806102563827e-05,0.0353090954002869
5077,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,150.15949413,7.2806102563827e-05,0.0353090954002869
5078,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,15.18497396,7.364028583636e-06,0.0183899259104751
5078,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,15.18497396,7.364028583636e-06,0.0183899259104751
5079,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,67.92003409,3.293138595197051e-05,0.0259171343224744
5079,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,67.92003409,3.293138595197051e-05,0.0259171343224744
5080,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,17.23694454,8.3590278423595e-06,0.0150959287368655
5080,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,17.23694454,8.3590278423595e-06,0.0150959287368655
5081,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,90.77480222,4.4018992721998e-05,0.0331651199163051
5081,AUDUBON COMPLEX,SHEYENNE LAKE NATIONAL WILDLIFE REFUGE,Sheyenne Lake National Wildlife Refuge,NWR,Easement, ,90.77480222,4.4018992721998e-05,0.0331651199163051
5082,LONG LAKE WMD,SPRINGWATER NATIONAL WILDLIFE REFUGE,Springwater National Wildlife Refuge,NWR,Easement, ,484.24163408,0.00022881796838392096,0.0710037078855153
5082,LONG LAKE WMD,SPRINGWATER NATIONAL WILDLIFE REFUGE,Springwater National Wildlife Refuge,NWR,Easement, ,484.24163408,0.00022881796838392096,0.0710037078855153
5083,LONG LAKE WMD,SPRINGWATER NATIONAL WILDLIFE REFUGE,Springwater National Wildlife Refuge,NWR,Easement, ,162.39075547,7.673917296323699e-05,0.035656900735762005
5083,LONG LAKE WMD,SPRINGWATER NATIONAL WILDLIFE REFUGE,Springwater National Wildlife Refuge,NWR,Easement, ,162.39075547,7.673917296323699e-05,0.035656900735762005
5084,VALLEY CITY WMD,STONEY SLOUGH NATIONAL WILDLIFE REFUGE,Stoney Slough National Wildlife Refuge,NWR,Easement, ,81.89729826,3.9008043140397e-05,0.0253139213600538
5084,VALLEY CITY WMD,STONEY SLOUGH NATIONAL WILDLIFE REFUGE,Stoney Slough National Wildlife Refuge,NWR,Easement, ,81.89729826,3.9008043140397e-05,0.0253139213600538
5085,VALLEY CITY WMD,STONEY SLOUGH NATIONAL WILDLIFE REFUGE,Stoney Slough National Wildlife Refuge,NWR,Easement, ,161.09290376,7.671968978619001e-05,0.0356650236489761
5085,VALLEY CITY WMD,STONEY SLOUGH NATIONAL WILDLIFE REFUGE,Stoney Slough National Wildlife Refuge,NWR,Easement, ,161.09290376,7.671968978619001e-05,0.0356650236489761
5086,DEVILS LAKE WMD,PLEASANT LAKE NATIONAL WILDLIFE REFUGE,Pleasant Lake National Wildlife Refuge,NWR,Easement,17B,472.60652727,0.00023205069026776,0.0604968492810677
5086,DEVILS LAKE WMD,PLEASANT LAKE NATIONAL WILDLIFE REFUGE,Pleasant Lake National Wildlife Refuge,NWR,Easement,17B,472.60652727,0.00023205069026776,0.0604968492810677
5087,DEVILS LAKE WMD,PLEASANT LAKE NATIONAL WILDLIFE REFUGE,Pleasant Lake National Wildlife Refuge,NWR,Easement, ,363.80673351,0.00017865121194696,0.0850234559919145
5087,DEVILS LAKE WMD,PLEASANT LAKE NATIONAL WILDLIFE REFUGE,Pleasant Lake National Wildlife Refuge,NWR,Easement, ,363.80673351,0.00017865121194696,0.0850234559919145
5088,LONG LAKE WMD,LONG LAKE NATIONAL WILDLIFE REFUGE,Long Lake National Wildlife Refuge,NWR,Easement,F,315.42815191,0.000149994294013986,0.0562793807569752
5088,LONG LAKE WMD,LONG LAKE NATIONAL WILDLIFE REFUGE,Long Lake National Wildlife Refuge,NWR,Easement,F,315.42815191,0.000149994294013986,0.0562793807569752
5089,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,1039.72057896,0.000495312738912557,0.113553251970994
5089,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,1039.72057896,0.000495312738912557,0.113553251970994
5090,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,189.33103519,9.0156059016415e-05,0.0476184100958023
5090,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,189.33103519,9.0156059016415e-05,0.0476184100958023
5091,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,271.39639074,0.00012923831457622,0.0641454479736695
5091,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,271.39639074,0.00012923831457622,0.0641454479736695
5092,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,263.00352657,0.000125248436060229,0.0539195846374897
5092,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,263.00352657,0.000125248436060229,0.0539195846374897
5093,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,581.08428502,0.0002768710364847,0.0827633931213755
5093,LONG LAKE WMD,LAKE GEORGE NATIONAL WILDLIFE REFUGE,Lake George National Wildlife Refuge,NWR,Easement, ,581.08428502,0.0002768710364847,0.0827633931213755
5094,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,63.91411004,3.0049699872098e-05,0.030846993886202007
5094,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,63.91411004,3.0049699872098e-05,0.030846993886202007
5095,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,21.85852069,1.0276173495248e-05,0.0143718928613116
5095,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,21.85852069,1.0276173495248e-05,0.0143718928613116
5096,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,82.53463406,3.8798913649002005e-05,0.0304331012902386
5096,TEWAUKON WMD,TEWAUKON NATIONAL WILDLIFE REFUGE,Tewaukon National Wildlife Refuge,NWR,Easement, ,82.53463406,3.8798913649002005e-05,0.0304331012902386
5097,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,113.12188346,5.34135957531345e-05,0.0324535644358938
5097,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,113.12188346,5.34135957531345e-05,0.0324535644358938
5098,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,0.50109832,2.3663387981e-07,0.00197880326604494
5098,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,0.50109832,2.3663387981e-07,0.00197880326604494
5099,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,244.83656729,0.00011560774205501399,0.0730378924807789
5099,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,244.83656729,0.00011560774205501399,0.0730378924807789
5100,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,99.44368084,4.69487329042955e-05,0.0316896000207289
5100,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,99.44368084,4.69487329042955e-05,0.0316896000207289
5101,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,18.32775773,8.6531410674845e-06,0.0145723956122022
5101,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,18.32775773,8.6531410674845e-06,0.0145723956122022
5102,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,19.41375367,9.1659287399275e-06,0.0138150654696344
5102,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,19.41375367,9.1659287399275e-06,0.0138150654696344
5103,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,3.98233944,1.8806452348505e-06,0.0149619028036699
5103,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,3.98233944,1.8806452348505e-06,0.0149619028036699
5104,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,29.57913707,1.3967126185583e-05,0.0200556624113258
5104,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,29.57913707,1.3967126185583e-05,0.0200556624113258
5105,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,5.1436157,2.4286309576675e-06,0.00700279248163538
5105,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,5.1436157,2.4286309576675e-06,0.00700279248163538
5106,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,10.63153279,5.0202114695165e-06,0.0090442622927879
5106,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,10.63153279,5.0202114695165e-06,0.0090442622927879
5107,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Owned, ,2.34448279,1.1070712780440001e-06,0.0114372123508294
5107,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Owned, ,2.34448279,1.1070712780440001e-06,0.0114372123508294
5108,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,2.38390513,1.125621201957e-06,0.00788736746568934
5108,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,2.38390513,1.125621201957e-06,0.00788736746568934
5109,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,6.35441803,3.0003964519695e-06,0.008160522886986491
5109,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,6.35441803,3.0003964519695e-06,0.008160522886986491
5110,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,23.96741286,1.13158933117625e-05,0.015481797508289
5110,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,23.96741286,1.13158933117625e-05,0.015481797508289
5111,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,6.62985189,3.130322583401e-06,0.0392306989259241
5111,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,6.62985189,3.130322583401e-06,0.0392306989259241
5112,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,75.14408088,3.5479459795476e-05,0.0278122047381637
5112,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,75.14408088,3.5479459795476e-05,0.0278122047381637
5113,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,3.55840651,1.6801878417375e-06,0.007513751408002671
5113,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,3.55840651,1.6801878417375e-06,0.007513751408002671
5114,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,2.16344328,1.021487059299e-06,0.0045848030076841295
5114,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,2.16344328,1.021487059299e-06,0.0045848030076841295
5115,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,12.0351508,5.6823253545325e-06,0.009920460269505979
5115,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,12.0351508,5.6823253545325e-06,0.009920460269505979
5116,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,3.30000158,1.5582710176834999e-06,0.021553845745122
5116,TEWAUKON WMD,STORM LAKE NATIONAL WILDLIFE REFUGE,Storm Lake National Wildlife Refuge,NWR,Easement, ,3.30000158,1.5582710176834999e-06,0.021553845745122
5117,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Owned, ,90.06587176,4.4122430335125e-05,0.0479483996121732
5117,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Owned, ,90.06587176,4.4122430335125e-05,0.0479483996121732
5118,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Owned, ,54.96692370000001,2.69316719045775e-05,0.0388285169689089
5118,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Owned, ,54.96692370000001,2.69316719045775e-05,0.0388285169689089
5119,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Owned, ,170.80597237,8.37180290626535e-05,0.0603390200806392
5119,DEVILS LAKE WMD,ARDOCH NATIONAL WILDLIFE REFUGE,Ardoch National Wildlife Refuge,NWR,Owned, ,170.80597237,8.37180290626535e-05,0.0603390200806392
5120,ARROWWOOD COMPLEX,ARROWWOOD NATIONAL WILDLIFE REFUGE,Arrowwood National Wildlife Refuge,NWR,Owned, ,115.21866154,5.548822932134399e-05,0.0314338549197711
5120,ARROWWOOD COMPLEX,ARROWWOOD NATIONAL WILDLIFE REFUGE,Arrowwood National Wildlife Refuge,NWR,Owned, ,115.21866154,5.548822932134399e-05,0.0314338549197711
5121,ARROWWOOD COMPLEX,ARROWWOOD NATIONAL WILDLIFE REFUGE,Arrowwood National Wildlife Refuge,NWR,Owned, ,15871.09169352,0.0076283533201914,0.791051849813326
5121,ARROWWOOD COMPLEX,ARROWWOOD NATIONAL WILDLIFE REFUGE,Arrowwood National Wildlife Refuge,NWR,Owned, ,15871.09169352,0.0076283533201914,0.791051849813326
